Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
a8fa71a6-0562-4e16-be65-f35db180e74c,032fc3b2-8a5d-47fc-88bf-e70571df76c1,8490.42,2025-04-22,,MUM-GHA,Ghatkopar,Mumbai,,Morris-Franklin,Home Decor
e6bb4d53-f888-4fc3-972d-d3ce5683a36a,,5145.76,2025-04-25,,MUM-X-ERR,GHATKOPAR,mumbai,Credit Card,Holt-Fletcher,Electronics
b8ed8fe4-3427-4c22-9df0-8ae034e6ca9d,6ae2d4fa-b888-4244-97b1-14de3c9a5634,8380.12,2025-04-22,Pending,MUM-GHA,Ghatkopar,Mumbai,Net Banking,Brown and Sons,electronics
4ccb8ee7-77ea-4daa-bc46-b0719adad16b,80cd9f52-054a-4d99-9999-e026437e6068,8713.27,2025-04-27,Failed,MUM-GHA,Ghatkopar,Mumbai,,Gill Group,Clothing
b8470eb8-816e-49e9-8ae5-f73f7cc51149,7ba3c934-8ef2-4773-9ae9-1610f70742dd,955.47,2025-04-21, success ,MUM-GHA,Ghatkopar,Mumbai,upi,"Jackson, Werner and Baldwin",Home Decor
17b854c9-9d79-4635-b304-c4db9977dcb1,d283dfa3-b90f-4b18-96ce-f9758a753c9e,8571.59,2025-04-24, pending,MUM-GHA,Ghatkopar,Mumbai,CASH,Miller and Sons,Groceries
,252fb8ef-e914-4761-9b2d-3a13ae4598bb,9659.74,2025-04-25, success ,MUM-X-ERR,GHATKOPAR,mumbai,,Garcia-Rogers,
8f95a628-56a8-47e6-8db5-1d324692c57e,cce33ef8-29ba-4b63-97c8-f6f60c0b2fd7,6641.03,2025-04-25,,MUM-GHA,Ghatkopar,Mumbai,CASH,Lopez Inc,Home Decor
673d383a-a7fc-43ca-9810-5b901c8739d3,746f3431-fe83-4021-8b96-b9520847feab,7626.3,2025-04-22,Success,MUM-GHA,Ghatkopar,Mumbai,,Smith and Sons,Clothing
ad994f15-786b-4196-a7ad-053899c23641,f3b48009-7a37-493d-b9de-557601cb6f78,1101.61,2025-04-24,Success,MUM-GHA,Ghatkopar,Mumbai,,Dawson-Phillips,Toys
ca3ac67e-f565-4f5f-b2be-cd65b9f5f903,adcc2270-8825-4647-9d11-2af90e843a82,9554.11,2025-04-22, success ,MUM-GHA,Ghatkopar,Mumbai,UPI,"Woodard, Miller and Christensen",electronics
12cc39c8-bef3-4948-a3f1-5a674a0df4cc,56c5fbb1-9281-4bd7-9e1a-27b0d2a7e34e,7514.18,2025-04-23,Pending,MUM-GHA,Ghatkopar,Mumbai,,"Nelson, Walter and Tucker",clothng
21dc7b1d-687e-487e-bf6f-f6826332472c,3f89d9ad-2e07-40aa-a84e-53dddf6e7c19,9273.6,2025-04-24,Failed,MUM-X-ERR,GHATKOPAR,mumbai,Credit Card,"Blake, Bennett and Smith",Groceries
234b4f71-037b-486e-b9e9-c0da3b6a31ce,bd67ab90-12dc-4274-a265-e55dbfc11afd,8383.11,2025-04-27, pending,MUM-X-ERR,GHATKOPAR,mumbai,Debit Card,,electronics
5fbc8473-2136-41f4-8435-aa874d1be4b9,e83f4e25-8e36-4254-901d-c98b7c7519b7,7608.53,2025-04-26, success ,MUM-GHA,Ghatkopar,Mumbai,,Robinson Group,Toys
54a51767-0c65-4ac0-a6ba-99458455f4ef,,4214.61,2025-04-21,,MUM-X-ERR,GHATKOPAR,mumbai,Cash,Young-Foster,Toys
02241f4c-d448-4f65-af18-d5e83d1bd63a,bb1e7e3a-2117-4e9f-8b44-af4d5ef788de,4132.33,2025-04-27, success ,MUM-GHA,Ghatkopar,Mumbai,UPI,"Miller, Schultz and Adams",
9677fc87-8b86-47d5-9fb4-42ab020d396a,376314b0-dc0d-41f3-82cd-8d8f1ee51544,1237.98,2025-04-21,,MUM-GHA,Ghatkopar,Mumbai,Cash,"Wilson, Martin and Trujillo",electronics
24a64a6b-0760-416d-a39b-b3303cbce9f0,9bba3501-05f7-491a-a2a0-1cb05d65ec01,7030.15,2025-04-24,Failed,MUM-GHA,Ghatkopar,Mumbai,,Moore-Gonzalez,
5efba775-c1c9-4014-b5c7-04d6f1589241,98f2dd3e-b234-43ac-b7ad-7bd591843738,8467.98,2025-04-25, success ,MUM-GHA,Ghatkopar,Mumbai,CASH,Mathews PLC,Books
f81be7e1-2fc9-4c19-930a-8e78a6366100,9f8f57a4-0cae-465a-8aaa-3b416475d814,8371.11,2025-04-27,Failed,MUM-GHA,Ghatkopar,Mumbai,,Williams-Roy,Groceries
,d091fc34-eacf-4e57-994c-100c76a5dfbc,2351.71,2025-04-26,,MUM-X-ERR,GHATKOPAR,mumbai,Debit Card,Stanley-Scott,Books
972d5b66-a152-45d6-bb42-6ef045fa8cb6,51ab79e0-0b39-48c3-a316-8221f3aa6da6,6410.84,2025-04-24, success ,MUM-GHA,Ghatkopar,Mumbai,upi,"Hawkins, Jacobs and Steele",Toys
83880cf3-39a2-4ed1-9452-185cecfc912a,042b949e-8eb4-40cb-9fd5-c6dd172f2203,6648.9,2025-04-27,,MUM-GHA,Ghatkopar,Mumbai,upi,Higgins PLC,
59b33931-a116-4f53-990d-674b63a87c95,e2e58a89-488c-4a64-b61b-c766878644b9,3168.21,2025-04-24, success ,MUM-X-ERR,GHATKOPAR,mumbai,,Sanders-Sullivan,electronics
cb50d1f5-98dc-4918-aaf9-ca18ddf0d124,1f93bb9d-263f-4b57-9ef9-81f8af927913,855.52,2025-04-26, success ,MUM-GHA,Ghatkopar,Mumbai,upi,"Simpson, Edwards and Russell",Books
cfc62c97-f831-442e-bc17-82b60317201f,6b850f21-cf94-4688-9a40-a57d688c2b33,6411.41,2025-04-22,Success,MUM-GHA,Ghatkopar,Mumbai,Cash,Weaver-Johnson,Electronics
dd1af7be-72eb-4f83-8bdc-759502af2537,6bedefb2-c1fd-4d6d-a77d-cdcba3edc79c,1087.27,2025-04-25,,MUM-GHA,Ghatkopar,Mumbai,Net Banking,Anderson LLC,
5db05f47-1019-4aac-be8a-c951ccbe2f51,122d774d-06f4-41bb-9d7b-83be810409fe,6433.81,2025-04-25,,MUM-X-ERR,GHATKOPAR,mumbai,CASH,Becker Inc,Books
b9d05e4e-adec-4d32-bafb-758070f3bbcd,6c543e3f-1715-40b8-b37d-1ad9a282cd49,3036.0,2025-04-27,,MUM-GHA,Ghatkopar,Mumbai,Net Banking,,clothng
6c59e618-50e7-4079-9809-22f6cf18383a,70a64fb3-86cc-4733-98cb-e1e60dd0e2b3,9740.34,2025-04-27,Pending,MUM-GHA,Ghatkopar,Mumbai,,,
2de2da2b-2102-45ad-9f98-6ebb0fd4a3c9,358d6616-1336-41b5-8d5e-6dde4172f01c,9183.22,2025-04-23, success ,MUM-GHA,Ghatkopar,Mumbai,CASH,"Nguyen, Ramos and Baker",
43a38e86-f7f8-44cd-a018-a71bb5abf66e,36bb36d1-5d88-4ece-bece-704dbb5f4cf5,3835.45,2025-04-22,,MUM-GHA,Ghatkopar,Mumbai,UPI,"Cain, Benson and Archer",Groceries
51bed16c-0dee-4761-9561-dee077b09633,929a7800-1f84-4586-b5d1-f63bb901aec9,2740.13,2025-04-21, success ,MUM-GHA,Ghatkopar,Mumbai,UPI,"Randolph, Walsh and Schmidt",Home Decor
efcd7fae-be5c-42b8-b6e4-7acc6f4a4880,6794e589-b7ef-4f05-98fd-20484ce35c00,1892.74,2025-04-23,Pending,MUM-GHA,Ghatkopar,Mumbai,upi,Rivera-Mcclure,
e1903719-31de-44b2-bc2c-55298dc12eba,7eb183a6-9b76-41e8-b6a6-d38f52803ae5,755.52,2025-04-24,,MUM-GHA,Ghatkopar,Mumbai,CASH,"Lambert, Stevens and Payne",Clothing
77fd35a0-afc9-4350-9fcf-324f01c5380e,f877389b-2f8c-4b31-85a1-94110c96ccda,3200.98,2025-04-23,Success,MUM-GHA,Ghatkopar,Mumbai,Credit Card,"Benson, Abbott and Solis",
3e8e6b61-43ee-44c2-8ac4-808516b52fab,a4739bb0-ce43-4e71-8187-d9d3db04954b,1447.17,2025-04-22,,MUM-GHA,Ghatkopar,Mumbai,,"Lopez, Johnson and Ward",
308d2579-378e-48ad-bdec-dd277d268350,b0b128a2-24c6-4b6d-913f-cc1ad9add770,8460.66,2025-04-26, success ,MUM-GHA,Ghatkopar,Mumbai,,Hartman and Sons,electronics
dc510056-ff90-47e8-90c6-138135d8675b,0a381313-4252-429f-8a02-2f0767a5b989,3898.29,2025-04-23, success ,MUM-GHA,Ghatkopar,Mumbai,UPI,"Dorsey, Morris and Hines",clothng
cdcc049e-ef4d-4c57-a510-8131d0c31c50,60459a6a-75ce-47db-b6d2-94aae55126a3,103.08,2025-04-23, success ,MUM-GHA,Ghatkopar,Mumbai,,Martin-Kennedy,clothng
b588247f-eedc-4fbf-9f38-14683c9c1cd2,88f05a37-b88e-4f3a-b94d-35ac28d1f460,8780.31,2025-04-25,FAILED,MUM-GHA,Ghatkopar,Mumbai,CASH,"Taylor, Taylor and Parks",Electronics
405945b1-180b-4063-9342-61a2058d8c09,10b4caaf-0008-4748-bdd7-e12fb051411b,9782.95,2025-04-26,Success,MUM-GHA,Ghatkopar,Mumbai,CASH,"Lopez, Juarez and Thompson",Toys
3661039c-2367-42cc-8b18-020347660299,a8eb7709-7ea0-4d8d-8c03-1bdff626a833,9308.77,2025-04-21,Success,MUM-GHA,Ghatkopar,Mumbai,Debit Card,,Home Decor
263bda8d-8678-4d01-974b-18d99aca56fc,ccb8d6d6-0253-47b2-9bac-f5bee3b384ca,8190.69,2025-04-26,,MUM-GHA,Ghatkopar,Mumbai,UPI,Wilkins-Atkins,Home Decor
b0a6b1c9-44cb-4c8d-97bd-e1f55408906f,6395c49f-e58e-4370-a078-6fea5793a319,3153.07,2025-04-21,Success,MUM-GHA,Ghatkopar,Mumbai,Credit Card,Morris-Carroll,
33a53356-11c6-42ab-9f51-65169bfe7b18,1fd33eeb-389c-430c-b59b-20808d15d0d3,8666.66,2025-04-21, success ,MUM-GHA,Ghatkopar,Mumbai,Debit Card,Moran Group,Home Decor
3ef058b3-fc14-4344-88ca-e643c9e1d93f,2f2e9dbd-279c-468e-ac66-364736a44599,9286.33,2025-04-26,Pending,MUM-X-ERR,GHATKOPAR,mumbai,,"Hardy, Hernandez and Anderson",clothng
37e56349-7784-46d0-b7aa-1c1a730be62f,,21852.89,2025-04-23, success ,MUM-X-ERR,GHATKOPAR,mumbai,Net Banking,Perry Ltd,Electronics
37e56349-7784-46d0-b7aa-1c1a730be62f,,21852.89,2025-04-23, success ,MUM-X-ERR,GHATKOPAR,mumbai,Net Banking,Perry Ltd,Electronics
08a5251c-f5c8-4d66-b328-f05481986c1d,edb767a6-66dc-45de-a5ff-3b15f4770dfe,2148.85,2025-04-24, success ,MUM-X-ERR,GHATKOPAR,mumbai,Debit Card,"Mendoza, Schaefer and Ramos",Books
,0d677625-5c8b-4c02-8efa-9f513513ee53,33268.12,2025-04-23,Pending,MUM-X-ERR,GHATKOPAR,mumbai,,Salinas-Rogers,Toys
80e05a64-9fb8-4bc9-ab62-1afd502d58d9,a1531da4-22a1-4052-8de2-6097cbd069d9,2217.02,2025-04-24,Success,MUM-GHA,Ghatkopar,Mumbai,upi,Luna Inc,
b543622e-ca84-42aa-b911-1299a3eb9098,21dcde12-0dbb-4a59-ba59-43e84c29b12a,2117.9,2025-04-27,Pending,MUM-GHA,Ghatkopar,Mumbai,CASH,Smith-Wong,Clothing
c23450bb-c810-46dd-b926-71336f302ca6,6d933815-2ac0-4e2b-819f-78105de82b8c,9432.62,2025-04-26, success ,MUM-GHA,Ghatkopar,Mumbai,upi,Taylor-Carroll,clothng
6e00d063-ed0a-44fa-9783-f6b5009e9ed2,d7bfc03e-0387-46d6-a8ef-4623d4958480,2284.16,2025-04-21,Failed,MUM-GHA,Ghatkopar,Mumbai,,Mann and Sons,Toys
fb6baf69-a990-4847-8223-a973ce0aaa92,cb3a6d96-d8d1-4ef1-a261-02575b5938ed,1999.68,2025-04-25,,MUM-X-ERR,GHATKOPAR,mumbai,,Bautista-Daniel,Books
446b87ee-72a4-4cc5-92dc-78244860a21b,a54bddbb-7c56-4a1b-9852-bf0250a7db25,1556.02,2025-04-23,Success,MUM-GHA,Ghatkopar,Mumbai,Net Banking,Mills and Sons,clothng
c5239cca-b2f0-49b9-964a-852cfb1ee55a,bfa1bbd9-7c01-4b86-adec-93dc921b8d2a,5849.11,2025-04-27,,MUM-GHA,Ghatkopar,Mumbai,Debit Card,,Groceries
471da96d-b543-48c5-8aab-c40bd6b14c5a,ca22cc24-9920-4fd5-bf4c-2889d794c0de,2899.61,2025-04-21,FAILED,MUM-GHA,Ghatkopar,Mumbai,upi,George-Mccarthy,Toys
bd76b92b-96da-40bb-88cd-3d266d603651,d059a088-50a3-4369-a384-bb3b9ec6cb21,2174.6,2025-04-24, success ,MUM-GHA,Ghatkopar,Mumbai,CASH,Delacruz PLC,electronics
3521279f-a96e-4559-8ce9-5a81b3c36558,c66b7b69-6abc-47ec-92d3-ea0a249690db,6123.88,2025-04-26, pending,MUM-GHA,Ghatkopar,Mumbai,,Robinson-Anderson,clothng
41dbc918-9729-4a48-b9b1-2bdf38f14931,2179a342-19f7-44dd-a189-9c4fe4a7fcfe,585.84,2025-04-22,,MUM-GHA,Ghatkopar,Mumbai,,Higgins PLC,clothng
889e6e1e-e169-43d3-af3f-590eb4320daa,a918aef5-131a-40d5-a6a2-770bce3a9839,46950.92,2025-04-22,Pending,MUM-X-ERR,GHATKOPAR,mumbai,CASH,Gilbert-Hart,
042b2a24-4060-49e9-ba5c-cb6856e52992,2eb534fa-12bf-4a23-b326-4e5e010ba241,6480.72,2025-04-26,FAILED,MUM-GHA,Ghatkopar,Mumbai,Debit Card,Figueroa-Huerta,Electronics
